NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,TOT_EMP,A_MEAN,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90
334200,Communications Equipment Manufacturing,13-2051,Financial Analysts,490,"90,340","54,460","66,670","84,230","105,370","126,200"
334200,Communications Equipment Manufacturing,15-1121,Computer Systems Analysts,"1,010","90,630","55,690","67,870","85,430","107,780","134,850"
334200,Communications Equipment Manufacturing,15-1122,Information Security Analysts,80,"88,460","61,120","70,770","86,700","105,360","119,840"
334200,Communications Equipment Manufacturing,15-1141,Database Administrators,90,"84,320","52,820","64,620","81,550","104,440","122,940"
334200,Communications Equipment Manufacturing,15-2031,Operations Research Analysts,390,"125,390","57,490","76,110","113,270","154,300",#
334300,Audio and Video Equipment Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",40,"72,550","45,760","55,020","71,560","90,080","105,220"
334300,Audio and Video Equipment Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,360,"80,040","42,440","54,320","76,710","105,210","122,910"
334300,Audio and Video Equipment Manufacturing,13-2051,Financial Analysts,110,"81,720","48,050","62,980","80,280","95,360","111,800"
334300,Audio and Video Equipment Manufacturing,15-1121,Computer Systems Analysts,180,"90,680","57,180","71,920","91,490","110,350","125,230"
334300,Audio and Video Equipment Manufacturing,15-1122,Information Security Analysts,30,"102,430","63,560","79,840","100,180","128,320","145,870"
334400,Semiconductor and Other Electronic Component Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",310,"77,310","45,850","57,100","72,560","94,720","119,560"
334400,Semiconductor and Other Electronic Component Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,"2,470","100,780","49,160","68,150","94,370","133,100","161,850"
334400,Semiconductor and Other Electronic Component Manufacturing,13-2031,Budget Analysts,150,"81,550","53,880","63,470","78,370","98,080","117,560"
334400,Semiconductor and Other Electronic Component Manufacturing,13-2041,Credit Analysts,40,"70,420","44,680","51,940","64,890","86,000","106,170"
334400,Semiconductor and Other Electronic Component Manufacturing,13-2051,Financial Analysts,"1,660","85,210","50,710","63,020","83,010","103,420","123,160"
334400,Semiconductor and Other Electronic Component Manufacturing,15-1121,Computer Systems Analysts,"2,400","96,470","55,070","72,930","94,970","117,200","142,230"
334400,Semiconductor and Other Electronic Component Manufacturing,15-1122,Information Security Analysts,310,"94,740","61,420","74,260","94,510","113,580","134,260"
334400,Semiconductor and Other Electronic Component Manufacturing,15-1141,Database Administrators,270,"91,350","51,240","76,380","95,240","111,770","122,950"
334400,Semiconductor and Other Electronic Component Manufacturing,15-2031,Operations Research Analysts,340,"79,650","39,740","60,680","79,180","100,790","117,530"
334400,Semiconductor and Other Electronic Component Manufacturing,15-2041,Statisticians,50,"105,900","78,830","87,980","104,900","124,730","144,650"
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",13-1141,"Compensation, Benefits, and Job Analysis Specialists",320,"69,940","44,000","53,970","67,240","84,450","103,350"
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",13-1161,Market Research Analysts and Marketing Specialists,"4,080","82,920","43,820","56,170","75,500","105,200","137,130"
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",13-2031,Budget Analysts,"1,060","86,480","55,980","67,830","83,830","103,740","123,200"
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",13-2041,Credit Analysts,130,"67,420","43,660","52,610","65,760","75,390","89,280"
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",13-2051,Financial Analysts,"2,660","84,340","53,010","64,780","80,500","99,640","121,860"
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",15-1121,Computer Systems Analysts,"3,510","95,200","61,850","73,930","92,540","115,170","138,270"
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",15-1122,Information Security Analysts,580,"97,060","61,360","76,020","95,560","117,610","141,510"
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",15-1141,Database Administrators,380,"95,970","54,280","73,680","96,580","120,640","141,880"
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",15-2031,Operations Research Analysts,320,"95,640","51,330","66,490","91,060","118,760","147,590"
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",15-2041,Statisticians,60,"105,540","66,580","83,280","108,150","126,500","147,510"
334600,Manufacturing and Reproducing Magnetic and Optical Media,13-1161,Market Research Analysts and Marketing Specialists,130,"90,530","52,880","64,960","86,370","112,950","139,430"
334600,Manufacturing and Reproducing Magnetic and Optical Media,13-2051,Financial Analysts,70,"83,350","49,980","62,520","82,960","105,090","119,970"
334600,Manufacturing and Reproducing Magnetic and Optical Media,15-1121,Computer Systems Analysts,170,"82,420","49,030","61,500","78,360","97,380","123,840"
335100,Electric Lighting Equipment Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,370,"63,450","32,750","43,190","57,940","78,530","103,440"
335100,Electric Lighting Equipment Manufacturing,13-2041,Credit Analysts,40,"46,290","34,740","39,600","44,630","50,500","62,050"
335100,Electric Lighting Equipment Manufacturing,13-2051,Financial Analysts,120,"66,210","51,170","55,140","61,810","76,260","91,860"
335100,Electric Lighting Equipment Manufacturing,15-1121,Computer Systems Analysts,70,"74,100","51,430","60,530","71,670","86,720","104,650"
335200,Household Appliance Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,350,"69,610","41,360","51,500","67,420","84,890","99,610"
335200,Household Appliance Manufacturing,13-2051,Financial Analysts,160,"78,280","54,430","65,960","78,640","91,800","101,330"
335300,Electrical Equipment Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",80,"63,830","39,570","46,680","59,490","78,520","98,600"
335300,Electrical Equipment Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,910,"72,590","38,600","51,680","68,250","89,750","113,910"
335300,Electrical Equipment Manufacturing,13-2041,Credit Analysts,40,"61,270","36,380","42,910","53,830","69,450","94,030"
335300,Electrical Equipment Manufacturing,13-2051,Financial Analysts,240,"88,080","54,970","65,830","82,580","102,410","132,980"
335300,Electrical Equipment Manufacturing,15-1121,Computer Systems Analysts,170,"86,720","57,510","66,960","80,640","104,240","127,660"
335300,Electrical Equipment Manufacturing,15-1141,Database Administrators,60,"76,510","46,640","55,680","72,500","96,450","117,380"
335300,Electrical Equipment Manufacturing,15-2031,Operations Research Analysts,90,"75,180","48,240","55,320","68,560","92,650","116,570"
335900,Other Electrical Equipment and Component Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",50,"63,790","44,750","52,970","63,000","72,900","81,810"
335900,Other Electrical Equipment and Component Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,730,"79,530","42,710","56,300","76,450","100,920","121,800"
335900,Other Electrical Equipment and Component Manufacturing,13-2041,Credit Analysts,40,"58,740","41,320","46,300","55,270","69,450","87,480"
335900,Other Electrical Equipment and Component Manufacturing,13-2051,Financial Analysts,150,"80,520","55,650","66,620","81,780","94,620","107,660"
335900,Other Electrical Equipment and Component Manufacturing,15-1121,Computer Systems Analysts,290,"89,430","62,110","75,210","89,290","105,570","119,390"
335900,Other Electrical Equipment and Component Manufacturing,15-2031,Operations Research Analysts,40,"74,730","47,390","57,610","70,330","89,000","114,030"
336100,Motor Vehicle Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,160,"96,400","54,950","74,730","99,810","118,940","138,590"
336100,Motor Vehicle Manufacturing,13-2031,Budget Analysts,40,"74,300","53,840","62,520","71,570","86,300","102,310"
336100,Motor Vehicle Manufacturing,13-2051,Financial Analysts,140,"90,360","57,860","70,570","89,320","110,480","130,440"
336100,Motor Vehicle Manufacturing,15-1121,Computer Systems Analysts,320,"100,190","68,110","82,230","96,490","117,170","141,250"
336100,Motor Vehicle Manufacturing,15-2031,Operations Research Analysts,60,"96,020","65,430","77,630","98,940","115,360","127,560"
336200,Motor Vehicle Body and Trailer Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,130,"57,110","33,690","41,000","53,930","71,180","86,440"
336200,Motor Vehicle Body and Trailer Manufacturing,13-2051,Financial Analysts,60,"66,780","47,870","55,020","66,510","81,040","93,110"
336200,Motor Vehicle Body and Trailer Manufacturing,15-1121,Computer Systems Analysts,220,"58,940","35,570","42,100","53,060","74,480","93,580"
336300,Motor Vehicle Parts Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",130,"62,110","38,530","44,660","56,910","80,450","94,340"
336300,Motor Vehicle Parts Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,590,"67,670","33,980","45,000","64,990","88,100","109,850"
336300,Motor Vehicle Parts Manufacturing,13-2031,Budget Analysts,120,"81,320","47,810","61,900","77,940","101,690","118,460"
336300,Motor Vehicle Parts Manufacturing,13-2041,Credit Analysts,40,"57,930","39,680","43,350","49,450","67,830","77,230"
336300,Motor Vehicle Parts Manufacturing,13-2051,Financial Analysts,530,"76,780","48,060","61,050","74,870","92,490","112,800"
336300,Motor Vehicle Parts Manufacturing,15-1121,Computer Systems Analysts,"1,660","73,970","44,240","56,280","71,850","89,780","107,630"
336300,Motor Vehicle Parts Manufacturing,15-1141,Database Administrators,120,"76,100","46,010","55,930","73,100","94,670","114,790"
336300,Motor Vehicle Parts Manufacturing,15-2031,Operations Research Analysts,610,"78,150","48,060","58,850","79,590","94,070","112,130"
336400,Aerospace Product and Parts Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",310,"87,750","53,870","69,320","87,410","107,360","125,090"
336400,Aerospace Product and Parts Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,"1,260","107,830","54,600","77,590","110,830","139,750","156,870"
336400,Aerospace Product and Parts Manufacturing,13-2031,Budget Analysts,"2,300","81,290","53,970","65,110","80,130","96,850","114,860"
336400,Aerospace Product and Parts Manufacturing,13-2041,Credit Analysts,80,"89,180","53,110","67,430","86,190","109,520","129,460"
336400,Aerospace Product and Parts Manufacturing,13-2051,Financial Analysts,"3,020","84,780","53,120","61,310","80,510","100,850","125,050"
336400,Aerospace Product and Parts Manufacturing,15-1121,Computer Systems Analysts,"5,840","95,670","64,230","79,090","95,600","114,100","128,520"
336400,Aerospace Product and Parts Manufacturing,15-1122,Information Security Analysts,890,"95,550","59,390","76,730","95,350","115,970","135,440"
336400,Aerospace Product and Parts Manufacturing,15-1141,Database Administrators,770,"90,980","54,410","70,320","90,300","113,600","134,110"
336400,Aerospace Product and Parts Manufacturing,15-2031,Operations Research Analysts,"2,770","85,200","55,990","69,110","85,040","99,770","118,100"
336500,Railroad Rolling Stock Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,30,"57,260","31,840","39,520","53,740","76,440","91,700"
336500,Railroad Rolling Stock Manufacturing,15-1121,Computer Systems Analysts,30,"77,120","47,950","63,070","74,920","90,720","113,910"
336600,Ship and Boat Building,13-1141,"Compensation, Benefits, and Job Analysis Specialists",100,"68,620","44,120","53,160","66,530","82,960","98,540"
336600,Ship and Boat Building,13-1161,Market Research Analysts and Marketing Specialists,50,"65,420","34,180","46,160","57,910","86,680","108,270"
336600,Ship and Boat Building,13-2031,Budget Analysts,130,"66,910","47,120","54,500","65,520","77,980","92,230"
336600,Ship and Boat Building,13-2051,Financial Analysts,170,"80,940","53,160","60,210","71,120","89,950","127,270"
336600,Ship and Boat Building,15-1121,Computer Systems Analysts,130,"84,770","50,390","64,780","80,930","101,730","123,040"
336600,Ship and Boat Building,15-2031,Operations Research Analysts,40,"95,080","50,200","65,160","88,550","122,200","149,690"
336900,Other Transportation Equipment Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,210,"78,880","50,180","64,050","78,220","91,980","110,990"
336900,Other Transportation Equipment Manufacturing,13-2051,Financial Analysts,70,"83,210","56,080","68,730","84,860","96,550","108,300"
336900,Other Transportation Equipment Manufacturing,15-1121,Computer Systems Analysts,160,"81,160","51,980","63,820","82,350","96,610","114,170"
337100,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,270,"54,590","31,310","39,880","47,260","61,870","88,040"
337100,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,15-1121,Computer Systems Analysts,70,"80,520","38,440","56,430","72,540","105,560","141,170"
337200,Office Furniture (including Fixtures) Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,210,"53,040","32,260","41,090","48,140","64,980","81,440"
337200,Office Furniture (including Fixtures) Manufacturing,15-1121,Computer Systems Analysts,**,"74,550","48,510","56,840","68,930","83,820","100,790"
337200,Office Furniture (including Fixtures) Manufacturing,15-1141,Database Administrators,40,"63,340","36,320","51,850","62,350","76,340","90,540"
337900,Other Furniture Related Product Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,120,"72,650","33,490","54,870","71,740","92,150","116,870"
339100,Medical Equipment and Supplies Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",180,"66,910","40,330","50,790","64,360","78,660","96,710"
339100,Medical Equipment and Supplies Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,"2,330","79,840","40,710","52,830","74,650","101,830","129,670"
339100,Medical Equipment and Supplies Manufacturing,13-2031,Budget Analysts,40,"80,070","51,750","62,840","76,430","101,840","115,500"
339100,Medical Equipment and Supplies Manufacturing,13-2041,Credit Analysts,80,"67,290","42,010","50,600","63,400","77,810","100,550"
339100,Medical Equipment and Supplies Manufacturing,13-2051,Financial Analysts,640,"81,580","48,830","60,620","80,090","94,320","117,550"
339100,Medical Equipment and Supplies Manufacturing,15-1121,Computer Systems Analysts,790,"86,050","53,130","66,910","85,310","105,460","123,850"
339100,Medical Equipment and Supplies Manufacturing,15-1141,Database Administrators,150,"89,590","45,800","59,120","85,340","112,130","141,320"
339100,Medical Equipment and Supplies Manufacturing,15-2031,Operations Research Analysts,220,"95,310","58,400","72,390","92,430","114,660","140,870"
339100,Medical Equipment and Supplies Manufacturing,15-2041,Statisticians,80,"91,540","51,210","68,560","88,320","114,080","137,690"
339900,Other Miscellaneous Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",110,"64,570","42,700","50,860","61,480","76,740","93,050"
339900,Other Miscellaneous Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,"1,630","61,680","33,320","41,120","56,090","77,200","99,450"
339900,Other Miscellaneous Manufacturing,13-2031,Budget Analysts,40,"73,270","51,800","60,040","73,910","87,550","95,720"
339900,Other Miscellaneous Manufacturing,13-2041,Credit Analysts,110,"52,190","32,660","36,860","48,090","60,570","80,520"
339900,Other Miscellaneous Manufacturing,13-2051,Financial Analysts,100,"79,580","46,620","56,800","72,500","91,840","118,060"
339900,Other Miscellaneous Manufacturing,15-1121,Computer Systems Analysts,210,"72,220","46,570","57,460","70,290","85,910","100,700"
339900,Other Miscellaneous Manufacturing,15-1122,Information Security Analysts,50,"78,550","61,910","67,430","75,460","93,050","113,510"
339900,Other Miscellaneous Manufacturing,15-1141,Database Administrators,60,"77,590","51,490","57,830","75,730","98,240","113,230"
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",90,"55,120","39,310","43,490","50,670","62,770","80,530"
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,"1,600","64,980","34,820","44,870","59,530","81,550","105,580"
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,13-2031,Budget Analysts,50,"77,940","51,120","63,460","78,570","92,050","106,660"
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,13-2041,Credit Analysts,110,"66,120","40,760","45,650","61,530","76,850","106,180"
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,13-2051,Financial Analysts,120,"76,030","51,940","59,550","71,300","85,080","116,490"
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,15-1121,Computer Systems Analysts,210,"77,410","52,030","60,780","73,340","89,910","114,560"
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,15-1122,Information Security Analysts,60,"80,010","49,390","57,330","76,730","99,530","119,310"
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,15-1141,Database Administrators,120,"68,170","34,910","46,030","64,030","88,160","112,590"
423200,Furniture and Home Furnishing Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",40,"59,750","41,030","45,990","55,780","69,440","87,580"
423200,Furniture and Home Furnishing Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,"1,110","60,580","32,600","41,950","56,150","75,650","95,280"
423200,Furniture and Home Furnishing Merchant Wholesalers,15-1122,Information Security Analysts,60,"80,460","57,370","67,200","77,410","92,570","114,660"
423200,Furniture and Home Furnishing Merchant Wholesalers,15-1141,Database Administrators,40,"68,490","35,160","42,360","54,930","99,880","119,300"
423300,Lumber and Other Construction Materials Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",70,"53,170","28,980","41,250","50,480","66,170","75,330"
423300,Lumber and Other Construction Materials Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,690,"52,560","18,300","29,850","47,260","67,790","94,900"
423300,Lumber and Other Construction Materials Merchant Wholesalers,13-2041,Credit Analysts,70,"57,090","30,440","39,360","55,170","78,070","89,740"
423300,Lumber and Other Construction Materials Merchant Wholesalers,15-1121,Computer Systems Analysts,50,"77,170","50,210","63,040","74,400","93,350","112,580"
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",520,"69,930","39,500","47,250","62,190","85,020","115,600"
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,"10,070","73,950","35,430","45,220","64,850","93,520","124,860"
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,13-2031,Budget Analysts,270,"84,230","51,540","61,610","79,660","105,070","124,980"
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,13-2041,Credit Analysts,390,"64,520","41,020","47,380","59,130","74,430","94,100"
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,13-2051,Financial Analysts,"2,290","88,170","50,990","63,760","81,650","106,080","136,450"
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,15-1121,Computer Systems Analysts,"10,950","89,480","49,680","65,000","86,950","111,270","136,770"
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,15-1122,Information Security Analysts,"1,200","90,160","50,740","66,270","89,210","112,890","136,470"
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,15-1141,Database Administrators,"1,180","89,460","47,950","65,740","87,060","111,270","134,320"
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,15-2031,Operations Research Analysts,"1,090","85,720","46,660","60,080","81,680","107,060","131,630"
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,15-2041,Statisticians,**,"76,120","53,010","59,170","70,340","91,670","115,750"
423500,Metal and Mineral (except Petroleum) Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",30,"66,840","48,270","56,400","67,620","77,330","89,680"
423500,Metal and Mineral (except Petroleum) Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,380,"66,460","30,980","45,820","61,430","82,610","113,470"
423500,Metal and Mineral (except Petroleum) Merchant Wholesalers,13-2041,Credit Analysts,120,"70,500","40,460","49,940","60,930","84,980","115,870"
423500,Metal and Mineral (except Petroleum) Merchant Wholesalers,15-1121,Computer Systems Analysts,50,"89,270","49,240","59,820","81,770","98,470","170,530"
423500,Metal and Mineral (except Petroleum) Merchant Wholesalers,15-1122,Information Security Analysts,40,"84,750","50,420","63,790","76,640","109,410","133,900"
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",170,"68,170","40,260","50,330","64,700","86,200","102,060"
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,"3,540","69,530","34,060","44,100","61,200","88,040","121,640"
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,13-2031,Budget Analysts,280,"74,610","45,010","55,840","71,390","91,320","114,330"
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,13-2041,Credit Analysts,390,"66,740","39,700","46,660","58,870","79,830","111,380"
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,13-2051,Financial Analysts,440,"74,810","44,260","54,980","69,180","87,780","113,920"
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,15-1121,Computer Systems Analysts,"1,140","88,650","51,880","66,140","85,130","110,270","132,150"
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,15-1122,Information Security Analysts,270,"90,520","53,350","68,260","88,100","110,980","136,090"
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,15-1141,Database Administrators,150,"80,260","42,340","55,180","77,300","103,280","125,450"
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,15-2031,Operations Research Analysts,140,"93,480","46,420","59,920","79,910","116,600","166,240"
423700,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",13-1141,"Compensation, Benefits, and Job Analysis Specialists",70,"58,470","37,130","43,760","55,970","72,820","87,400"
423700,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",13-1161,Market Research Analysts and Marketing Specialists,"1,120","59,570","33,240","40,720","55,700","74,960","94,200"
423700,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",13-2041,Credit Analysts,160,"62,070","35,410","45,440","59,830","74,110","93,860"
423700,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",15-1121,Computer Systems Analysts,220,"74,480","45,640","54,210","68,250","87,580","107,330"
423700,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",15-1141,Database Administrators,60,"76,950","48,750","58,810","75,260","94,850","111,680"
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",13-1141,"Compensation, Benefits, and Job Analysis Specialists",170,"58,050","39,370","45,060","54,970","69,170","84,300"
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",13-1161,Market Research Analysts and Marketing Specialists,"2,730","62,080","32,430","42,490","55,380","77,230","102,880"
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",13-2031,Budget Analysts,80,"71,030","50,110","56,100","67,220","81,220","104,210"
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",13-2041,Credit Analysts,270,"61,900","39,150","44,480","56,160","73,020","94,730"
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",13-2051,Financial Analysts,110,"76,370","40,770","48,270","70,740","88,570","110,710"
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",15-1121,Computer Systems Analysts,460,"82,470","52,970","62,480","80,810","95,990","117,920"
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",15-1122,Information Security Analysts,50,"82,970","47,340","63,440","82,760","105,080","118,470"
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",15-1141,Database Administrators,120,"75,400","41,530","55,970","72,040","95,140","118,630"
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",15-2031,Operations Research Analysts,40,"72,430","41,070","61,020","74,630","89,150","98,700"
423900,Miscellaneous Durable Goods Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",90,"59,330","39,920","44,470","53,750","73,340","91,420"
423900,Miscellaneous Durable Goods Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,"2,280","62,330","33,120","42,790","56,090","76,620","100,960"
423900,Miscellaneous Durable Goods Merchant Wholesalers,13-2041,Credit Analysts,130,"63,110","39,270","45,610","58,390","75,590","93,280"
423900,Miscellaneous Durable Goods Merchant Wholesalers,13-2051,Financial Analysts,**,"81,000","46,750","55,400","70,520","99,370","125,600"
423900,Miscellaneous Durable Goods Merchant Wholesalers,15-1121,Computer Systems Analysts,230,"82,800","39,870","62,580","81,900","102,000","123,900"
423900,Miscellaneous Durable Goods Merchant Wholesalers,15-1122,Information Security Analysts,80,"90,060","61,800","71,170","86,780","108,790","132,030"
423900,Miscellaneous Durable Goods Merchant Wholesalers,15-1141,Database Administrators,50,"74,540","44,850","56,250","73,510","93,640","109,180"
424100,Paper and Paper Product Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,960,"65,360","33,730","44,830","59,610","80,280","107,490"
424100,Paper and Paper Product Merchant Wholesalers,13-2041,Credit Analysts,140,"65,900","41,010","52,610","66,650","76,000","88,090"
424100,Paper and Paper Product Merchant Wholesalers,15-1121,Computer Systems Analysts,200,"81,570","51,540","64,580","77,680","98,610","119,120"
424100,Paper and Paper Product Merchant Wholesalers,15-1122,Information Security Analysts,**,"64,340","42,120","46,200","52,590","65,890","118,740"
424100,Paper and Paper Product Merchant Wholesalers,15-1141,Database Administrators,30,"94,130","49,580","67,410","81,820","109,720","137,560"
424200,Drugs and Druggists' Sundries Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",80,"70,440","41,400","50,640","66,640","87,280","104,890"
424200,Drugs and Druggists' Sundries Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,"2,240","69,790","34,700","45,130","62,000","88,010","121,720"
424200,Drugs and Druggists' Sundries Merchant Wholesalers,13-2031,Budget Analysts,140,"77,120","44,890","57,130","76,680","94,390","115,390"
424200,Drugs and Druggists' Sundries Merchant Wholesalers,13-2041,Credit Analysts,210,"59,730","35,330","42,410","54,400","75,020","91,740"
424200,Drugs and Druggists' Sundries Merchant Wholesalers,13-2051,Financial Analysts,290,"84,110","48,390","62,090","78,470","100,170","124,230"
424200,Drugs and Druggists' Sundries Merchant Wholesalers,15-1121,Computer Systems Analysts,300,"83,060","48,440","58,630","77,840","100,400","126,290"
424200,Drugs and Druggists' Sundries Merchant Wholesalers,15-1122,Information Security Analysts,40,"72,480","33,500","37,230","68,760","103,800","122,390"
424200,Drugs and Druggists' Sundries Merchant Wholesalers,15-1141,Database Administrators,130,"84,740","48,060","60,660","81,630","107,190","128,510"
424200,Drugs and Druggists' Sundries Merchant Wholesalers,15-2031,Operations Research Analysts,80,"84,470","56,060","67,690","83,390","101,280","118,420"
424200,Drugs and Druggists' Sundries Merchant Wholesalers,15-2041,Statisticians,140,"108,160","61,600","84,160","108,640","130,410","148,980"
424300,"Apparel, Piece Goods, and Notions Merchant Wholesalers",13-1161,Market Research Analysts and Marketing Specialists,"1,610","63,360","34,200","42,510","59,620","78,770","96,490"
424300,"Apparel, Piece Goods, and Notions Merchant Wholesalers",13-2041,Credit Analysts,180,"71,540","41,580","50,860","61,170","83,480","103,640"
424300,"Apparel, Piece Goods, and Notions Merchant Wholesalers",13-2051,Financial Analysts,90,"91,160","62,450","68,240","78,020","124,630","147,140"
424300,"Apparel, Piece Goods, and Notions Merchant Wholesalers",15-1121,Computer Systems Analysts,50,"81,510","49,160","63,200","79,760","96,550","117,850"
424300,"Apparel, Piece Goods, and Notions Merchant Wholesalers",15-1141,Database Administrators,50,"68,950","33,260","37,520","64,270","98,210","116,120"
424400,Grocery and Related Product Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",160,"59,550","38,500","49,780","57,710","69,140","84,060"
424400,Grocery and Related Product Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,"4,540","62,790","34,600","43,580","57,360","76,780","100,070"
424400,Grocery and Related Product Merchant Wholesalers,13-2031,Budget Analysts,30,"75,650","41,050","49,180","74,090","91,920","124,260"
424400,Grocery and Related Product Merchant Wholesalers,13-2041,Credit Analysts,570,"60,070","35,530","43,140","54,560","73,370","95,940"
